dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-8 -4.9895 -29.3191 5.4435 2.8766 15.5057 6.1446 20.8697 44.3715 -100.8404 -23.6904
-7 4.0924 -29.4304 5.4435 2.8766 15.4637 6.1446 20.8562 44.3715 -100.9250 -23.6615
-6 -0.6016 -29.5349 5.4435 2.8766 15.4265 6.1446 20.8442 44.3715 -101.0083 -23.6335
-5 -1.7637 -29.6326 5.4435 2.8766 15.3941 6.1446 20.8338 44.3715 -101.0904 -23.6064
-4 -13.5917 -29.7235 5.4435 2.8766 15.3667 6.1446 20.8250 44.3715 -101.1712 -23.5802
-3 -13.2027 -29.8075 5.4435 2.8766 15.3441 6.1446 20.8178 44.3715 -101.2507 -23.5549
-2 -10.4183 -29.8847 5.4435 2.8766 15.3266 6.1446 20.8121 44.3715 -101.3290 -23.5306
-1 -5.0727 -29.9550 5.4435 2.8766 15.3140 6.1446 20.8081 44.3715 -101.4061 -23.5073
0 -8.8551 -30.0185 5.4435 2.8766 15.3065 6.1446 20.8057 44.3715 -101.4819 -23.4851
1 -8.1569 -30.0752 5.4435 2.8766 15.3040 6.1446 20.8049 44.3715 -101.5565 -23.4639
2 -5.1282 -30.1251 5.4435 2.8766 15.3065 6.1446 20.8057 44.3715 -101.6298 -23.4437
3 -5.9514 -30.1682 5.4435 2.8766 15.3140 6.1446 20.8081 44.3715 -101.7019 -23.4247
4 -4.0481 -30.2046 5.4435 2.8766 15.3266 6.1446 20.8121 44.3715 -101.7729 -23.4068
5 -10.6386 -30.2344 5.4435 2.8766 15.3441 6.1446 20.8178 44.3715 -101.8426 -23.3899
6 -8.3803 -30.2575 5.4435 2.8766 15.3667 6.1446 20.8250 44.3715 -101.9111 -23.3743
7 -7.2760 -30.2740 5.4435 2.8766 15.3941 6.1446 20.8338 44.3715 -101.9784 -23.3598
8 -1.4673 -30.2841 5.4435 2.8766 15.4265 6.1446 20.8442 44.3715 -102.0445 -23.3464
9 -6.6479 -30.2877 5.4435 2.8766 15.4637 6.1446 20.8562 44.3715 -102.1095 -23.3343
10 -9.2367 -30.2849 5.4435 2.8766 15.5057 6.1446 20.8697 44.3715 -102.1733 -23.3233
11 -6.6756 -30.2759 5.4435 2.8766 15.5525 6.1446 20.8848 44.3715 -102.2360 -23.3136
12 -8.7377 -30.2607 5.4435 2.8766 15.6040 6.1446 20.9015 44.3715 -102.2975 -23.3050
13 -8.4047 -30.2395 5.4435 2.8766 15.6602 6.1446 20.9197 44.3715 -102.3579 -23.2976
14 -11.4730 -30.2122 5.4435 2.8766 15.7208 6.1446 20.9394 44.3715 -102.4172 -23.2915
15 -10.8585 -30.1791 5.4435 2.8766 15.7860 6.1446 20.9606 44.3715 -102.4754 -23.2865
