dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
47 0.1519 -19.1932 5.4435 2.8766 17.2330 6.1446 32.9829 44.3715 -105.1576 -23.0877
48 0.0238 -19.0588 5.4435 2.8766 17.3693 6.1446 33.0292 44.3715 -105.1814 -23.1122
49 6.4266 -18.9245 5.4435 2.8766 17.5048 6.1446 33.0759 44.3715 -105.2042 -23.1372
50 4.0286 -18.7905 5.4435 2.8766 17.6394 6.1446 33.1229 44.3715 -105.2262 -23.1628
51 6.9165 -18.6570 5.4435 2.8766 17.7727 6.1446 33.1703 44.3715 -105.2473 -23.1889
52 -0.0259 -18.5242 5.4435 2.8766 17.9048 6.1446 33.2180 44.3715 -105.2676 -23.2155
53 0.0061 -18.3923 5.4435 2.8766 18.0352 6.1446 33.2660 44.3715 -105.2871 -23.2427
54 4.9720 -18.2615 5.4435 2.8766 18.1640 6.1446 33.3142 44.3715 -105.3057 -23.2703
55 7.6373 -18.1320 5.4435 2.8766 18.2909 6.1446 33.3627 44.3715 -105.3234 -23.2984
56 5.3745 -18.0041 5.4435 2.8766 18.4157 6.1446 33.4113 44.3715 -105.3404 -23.3269
57 6.7656 -17.8778 5.4435 2.8766 18.5383 6.1446 33.4601 44.3715 -105.3565 -23.3559
58 5.0719 -17.7534 5.4435 2.8766 18.6585 6.1446 33.5091 44.3715 -105.3718 -23.3853
59 4.0975 -17.6311 5.4435 2.8766 18.7760 6.1446 33.5582 44.3715 -105.3863 -23.4151
60 12.3965 -17.5110 5.4435 2.8766 18.8908 6.1446 33.6073 44.3715 -105.4000 -23.4453
61 10.7590 -17.3934 5.4435 2.8766 19.0026 6.1446 33.6566 44.3715 -105.4129 -23.4759
62 5.3135 -17.2784 5.4435 2.8766 19.1114 6.1446 33.7058 44.3715 -105.4250 -23.5068
63 2.2953 -17.1661 5.4435 2.8766 19.2169 6.1446 33.7551 44.3715 -105.4363 -23.5381
64 -0.0558 -17.0568 5.4435 2.8766 19.3190 6.1446 33.8044 44.3715 -105.4469 -23.5696
