dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-42 31.2945 10.4669 5.4435 2.8766 26.8352 6.1446 22.1278 44.3715 -97.3323 0.0000
-41 37.3250 10.1357 5.4435 2.8766 26.6703 6.1446 22.0735 44.3715 -97.4443 0.0000
-40 32.8899 9.8048 5.4435 2.8766 26.5052 6.1446 22.0200 44.3715 -97.5567 0.0000
-39 30.3056 9.4744 5.4435 2.8766 26.3403 6.1446 21.9672 44.3715 -97.6693 0.0000
-38 36.0192 9.1450 5.4435 2.8766 26.1758 6.1446 21.9152 44.3715 -97.7821 0.0000
-37 32.0868 8.8171 5.4435 2.8766 26.0118 6.1446 21.8640 44.3715 -97.8949 0.0000
-36 26.2978 8.4910 5.4435 2.8766 25.8488 6.1446 21.8136 44.3715 -98.0076 0.0000
-35 28.6054 8.1671 5.4435 2.8766 25.6868 6.1446 21.7642 44.3715 -98.1202 0.0000
-34 32.9656 7.8458 5.4435 2.8766 25.5262 6.1446 21.7157 44.3715 -98.2323 0.0000
-33 33.2519 7.5274 5.4435 2.8766 25.3672 6.1446 21.6681 44.3715 -98.3441 0.0000
-32 27.9345 7.2123 5.4435 2.8766 25.2100 6.1446 21.6215 44.3715 -98.4554 0.0000
-31 32.1145 6.9009 5.4435 2.8766 25.0548 6.1446 21.5759 44.3715 -98.5661 0.0000
-30 29.0379 6.5934 5.4435 2.8766 24.9019 6.1446 21.5314 44.3715 -98.6761 0.0000
-29 22.4705 6.2902 5.4435 2.8766 24.7515 6.1446 21.4879 44.3715 -98.7855 0.0000
-28 31.9093 5.9916 5.4435 2.8766 24.6038 6.1446 21.4455 44.3715 -98.8940 0.0000
-27 32.8840 5.6979 5.4435 2.8766 24.4590 6.1446 21.4043 44.3715 -99.0017 0.0000
-26 30.1370 5.4094 5.4435 2.8766 24.3174 6.1446 21.3642 44.3715 -99.1084 0.0000
-25 25.5587 5.1263 5.4435 2.8766 24.1790 6.1446 21.3253 44.3715 -99.2143 0.0000
-24 34.4196 4.8490 5.4435 2.8766 24.0442 6.1446 21.2876 44.3715 -99.3191 0.0000
-23 28.5881 4.5776 5.4435 2.8766 23.9131 6.1446 21.2512 44.3715 -99.4230 0.0000
-22 30.2416 4.3124 5.4435 2.8766 23.7859 6.1446 21.2160 44.3715 -99.5257 0.0000
-21 27.1224 4.0537 5.4435 2.8766 23.6627 6.1446 21.1822 44.3715 -99.6274 0.0000
-20 21.7572 3.8017 5.4435 2.8766 23.5438 6.1446 21.1496 44.3715 -99.7279 0.0000
-19 23.0401 3.5566 5.4435 2.8766 23.4293 6.1446 21.1184 44.3715 -99.8273 0.0000
-18 32.7960 3.3186 5.4435 2.8766 23.3194 6.1446 21.0886 44.3715 -99.9255 0.0000
-17 33.3446 3.0879 5.4435 2.8766 23.2141 6.1446 21.0601 44.3715 -100.0226 0.0000
